Well_ID,Soil_Type
2262,KSFC000007
2263,KSFC000007
2264,KSFC000007
2265,KSFC000007
2266,KSFC000007
2267,KSFC000007
2268,KSFC000007
2269,KSFC000007
2270,KSFC000007
2271,KSFC000007
2272,KSFC000007
2273,KSFC000007
2274,KSFC000007
2275,KSFC000007
2276,KSFC000007
2277,KSFC000007
2278,KSFC000007
2279,KSFC000007
2280,KSFC000007
2281,KSFC000007
2282,KSFC000007
2283,KSFC000007
2284,KSFC000007
2285,KSFC000007
2286,KSFC000007
2287,KSFC000007
2288,KSFC000007
2289,KSFC000007
2290,KSFC000007
2291,KSFC000007
2292,KSFC000007
2293,KSFC000007
2294,KSFC000007
2295,KSFC000007
2296,KSFC000007
2297,KSFC000007
2298,KSFC000007
2299,KSFC000007
2300,KSFC000007
2301,KSFC000007
2302,KSFC000007
2303,KSFC000007
2304,KSFC000007
2305,KSFC000007
2306,KSFC000007
2307,KSFC000007
2308,KSFC000007
2309,KSFC000007
2310,KSFC000007
2311,KSFC000007
2312,KSFC000007
2313,KSFC000007
2314,KSFC000007
2315,KSFC000007
2316,KSFC000007
2317,KSFC000007
2318,KSFC000007
2319,KSFC000007
2320,KSFC000007
2321,KSFC000007
2322,KSFC000007
2323,KSFC000007
2324,KSFC000007
2325,KSFC000007
2326,KSFC000007
2327,KSFC000007
2328,KSFC000007
2329,KSFC000007
2330,KSFC000007
2331,KSFC000007
2332,KSFC000007
2333,KSFC000007
2334,KSFC000007
2335,KSFC000007
2336,KSFC000007
2337,KSFC000007
2338,KSFC000007
2339,KSFC000007
2340,KSFC000007
2341,KSFC000007
2342,KSFC000007
2343,KSFC000007
2344,KSFC000007
2345,KSFC000007
2346,KSFC000007
2347,KSFC000007
2348,KSFC000007
2349,KSFC000007
2350,KSFC000007
2351,KSFC000007
2352,KSFC000007
2353,KSFC000007
2354,KSFC000007
2355,KSFC000007
2356,KSFC000007
2357,KSFC000007
2358,KSFC000007
2359,KSFC000007
2360,KSFC000007
2361,KSFC000007
2362,KSFC000007
2363,KSFC000007
2364,KSFC000007
2365,KSFC000007
2366,KSFC000007
2367,KSFC000007
2368,KSFC000007
2369,KSFC000007
2370,KSFC000007
2371,KSFC000007
2372,KSFC000007
2373,KSFC000007
2374,KSFC000007
2375,KSFC000007
2376,KSFC000007
2377,KSFC000007
2378,KSFC000007
2379,KSFC000007
2380,KSFC000007
2381,KSFC000007
2382,KSFC000007
2383,KSFC000007
2384,KSFC000007
2385,KSFC000007
2386,KSFC000007
2387,KSFC000007
2388,KSFC000007
2389,KSFC000007
2390,KSFC000007
2391,KSFC000007
